,parid,neighbourhood group,latitude,longitude,hotel_counts_per_neighbourhood_group
4394,1014350025,Manhattan,40.760454,-73.961372,4528
4395,1014350026,Manhattan,40.760518,-73.961325,4528
4396,1013840042,Manhattan,40.77026,-73.965898,4528
4397,1014640021,Manhattan,40.765017,-73.955099,4528
4398,1015040020,Manhattan,40.78454,-73.9557,4528
4399,1015150045,Manhattan,40.779901,-73.954472,4528
4400,1015571103,Manhattan,40.782799,-73.947678,4528
4401,1015571104,Manhattan,40.782799,-73.947678,4528
4402,1015571105,Manhattan,40.782799,-73.947678,4528
4403,1015571106,Manhattan,40.782799,-73.947678,4528
4404,1015571107,Manhattan,40.782799,-73.947678,4528
4405,1015571108,Manhattan,40.782799,-73.947678,4528
4406,1015571109,Manhattan,40.782799,-73.947678,4528
4407,1015571110,Manhattan,40.782799,-73.947678,4528
4408,1015571111,Manhattan,40.782799,-73.947678,4528
4409,1015571112,Manhattan,40.782799,-73.947678,4528
4410,1015571113,Manhattan,40.782799,-73.947678,4528
4411,1014740031,Manhattan,40.760481,-73.958246,4528
4412,1015571114,Manhattan,40.782799,-73.947678,4528
4413,1013820012,Manhattan,40.768902,-73.968461,4528
4414,1013790026,Manhattan,40.76658,-73.96878,4528
4415,1013191497,Manhattan,40.752531,-73.972642,4528
4416,1013191498,Manhattan,40.752531,-73.972642,4528
4417,1013191499,Manhattan,40.752531,-73.972642,4528
4418,1013191500,Manhattan,40.752531,-73.972642,4528
4419,1013191501,Manhattan,40.752531,-73.972642,4528
4420,1013191502,Manhattan,40.752531,-73.972642,4528
4421,1013191503,Manhattan,40.752531,-73.972642,4528
4422,1013191504,Manhattan,40.752531,-73.972642,4528
4423,1013240033,Manhattan,40.756032,-73.969341,4528
4424,1013240034,Manhattan,40.756046,-73.969374,4528
4425,1013250050,Manhattan,40.756886,-73.969424,4528
4426,1013291001,Manhattan,40.758615,-73.967658,4528
4427,1013340005,Manhattan,40.749673,-73.971867,4528
4428,1013810008,Manhattan,40.768491,-73.969429,4528
4429,1013370148,Manhattan,40.751583,-73.970429,4528
4430,1013480036,Manhattan,40.758265,-73.964925,4528
4431,1013610001,Manhattan,40.753276,-73.966332,4528
4432,1013690042,Manhattan,40.758764,-73.96194,4528
4433,1013690107,Manhattan,40.758081,-73.962356,4528
4434,1013730160,Manhattan,40.756222,-73.955116,4528
4435,1013740065,Manhattan,40.76472,-73.97216,4528
4436,1013750001,Manhattan,40.764986,-73.972474,4528
4437,1013750067,Manhattan,40.765313,-73.972236,4528
4438,1013760036,Manhattan,40.764308,-73.968796,4528
4439,1013760046,Manhattan,40.765326,-73.969727,4528
4440,1013760069,Manhattan,40.765826,-73.971864,4528
4441,1013770033,Manhattan,40.764941,-73.968333,4528
4442,1013770047,Manhattan,40.765976,-73.969336,4528
4443,1013371101,Manhattan,40.750213,-73.968846,4528
4444,1015571115,Manhattan,40.782799,-73.947678,4528
4445,1015571116,Manhattan,40.782799,-73.947678,4528
4446,1015571117,Manhattan,40.782799,-73.947678,4528
4447,1015571151,Manhattan,40.782799,-73.947678,4528
4448,1015571152,Manhattan,40.782799,-73.947678,4528
4449,1015571153,Manhattan,40.782799,-73.947678,4528
4450,1015571154,Manhattan,40.782799,-73.947678,4528
4451,1015571155,Manhattan,40.782799,-73.947678,4528
4452,1015571156,Manhattan,40.782799,-73.947678,4528
4453,1015571157,Manhattan,40.782799,-73.947678,4528
4454,1015571158,Manhattan,40.782799,-73.947678,4528
4455,1015571159,Manhattan,40.782799,-73.947678,4528
4456,1015571160,Manhattan,40.782799,-73.947678,4528
4457,1015571161,Manhattan,40.782799,-73.947678,4528
4458,1015571162,Manhattan,40.782799,-73.947678,4528
4459,1015571163,Manhattan,40.782799,-73.947678,4528
4460,1015571150,Manhattan,40.782799,-73.947678,4528
4461,1015571164,Manhattan,40.782799,-73.947678,4528
4462,1015571166,Manhattan,40.782799,-73.947678,4528
4463,1015571167,Manhattan,40.782799,-73.947678,4528
4464,1015571168,Manhattan,40.782799,-73.947678,4528
4465,1015571169,Manhattan,40.782799,-73.947678,4528
4466,1015571170,Manhattan,40.782799,-73.947678,4528
4467,1015571171,Manhattan,40.782799,-73.947678,4528
4468,1015571172,Manhattan,40.782799,-73.947678,4528
4469,1015571173,Manhattan,40.782799,-73.947678,4528
4470,1015571174,Manhattan,40.782799,-73.947678,4528
4471,1015571175,Manhattan,40.782799,-73.947678,4528
4472,1015571176,Manhattan,40.782799,-73.947678,4528
4473,1015571177,Manhattan,40.782799,-73.947678,4528
4474,1015571178,Manhattan,40.782799,-73.947678,4528
4475,1015571165,Manhattan,40.782799,-73.947678,4528
4476,1015571149,Manhattan,40.782799,-73.947678,4528
4477,1015571148,Manhattan,40.782799,-73.947678,4528
4478,1015571147,Manhattan,40.782799,-73.947678,4528
4479,1015571118,Manhattan,40.782799,-73.947678,4528
4480,1015571119,Manhattan,40.782799,-73.947678,4528
4481,1015571120,Manhattan,40.782799,-73.947678,4528
4482,1015571121,Manhattan,40.782799,-73.947678,4528
4483,1015571122,Manhattan,40.782799,-73.947678,4528
4484,1015571123,Manhattan,40.782799,-73.947678,4528
4485,1015571124,Manhattan,40.782799,-73.947678,4528
4486,1015571125,Manhattan,40.782799,-73.947678,4528
4487,1015571126,Manhattan,40.782799,-73.947678,4528
4488,1015571127,Manhattan,40.782799,-73.947678,4528
4489,1015571128,Manhattan,40.782799,-73.947678,4528
4490,1015571129,Manhattan,40.782799,-73.947678,4528
4491,1015571130,Manhattan,40.782799,-73.947678,4528
4492,1015571131,Manhattan,40.782799,-73.947678,4528
4493,1015571132,Manhattan,40.782799,-73.947678,4528
4494,1015571133,Manhattan,40.782799,-73.947678,4528
4495,1015571134,Manhattan,40.782799,-73.947678,4528
4496,1015571135,Manhattan,40.782799,-73.947678,4528
4497,1015571136,Manhattan,40.782799,-73.947678,4528
4498,1015571137,Manhattan,40.782799,-73.947678,4528
4499,1015571138,Manhattan,40.782799,-73.947678,4528
4500,1015571139,Manhattan,40.782799,-73.947678,4528
4501,1015571140,Manhattan,40.782799,-73.947678,4528
4502,1015571141,Manhattan,40.782799,-73.947678,4528
4503,1015571142,Manhattan,40.782799,-73.947678,4528
4504,1015571143,Manhattan,40.782799,-73.947678,4528
4505,1015571144,Manhattan,40.782799,-73.947678,4528
4506,1015571145,Manhattan,40.782799,-73.947678,4528
4507,1015571146,Manhattan,40.782799,-73.947678,4528
4508,1015571180,Manhattan,40.782799,-73.947678,4528
4509,1012901217,Manhattan,40.761559,-73.974681,4528
4510,1013191459,Manhattan,40.752531,-73.972642,4528
4511,1012901215,Manhattan,40.761559,-73.974681,4528
4512,1011381478,Manhattan,40.774123,-73.982229,4528
4513,1011381479,Manhattan,40.774123,-73.982229,4528
4514,1011381480,Manhattan,40.774123,-73.982229,4528
4515,1011381481,Manhattan,40.774123,-73.982229,4528
4516,1011381482,Manhattan,40.774123,-73.982229,4528
4517,1011381483,Manhattan,40.774123,-73.982229,4528
4518,1011381484,Manhattan,40.774123,-73.982229,4528
4519,1011381485,Manhattan,40.774123,-73.982229,4528
4520,1011381486,Manhattan,40.774123,-73.982229,4528
4521,1011381487,Manhattan,40.774123,-73.982229,4528
4522,1011381488,Manhattan,40.774123,-73.982229,4528
4523,1011381489,Manhattan,40.774123,-73.982229,4528
4524,1011381490,Manhattan,40.774123,-73.982229,4528
4525,1011381477,Manhattan,40.774123,-73.982229,4528
4526,1011381491,Manhattan,40.774123,-73.982229,4528
4527,1011381493,Manhattan,40.774123,-73.982229,4528
4528,1011381494,Manhattan,40.774123,-73.982229,4528
4529,1011381495,Manhattan,40.774123,-73.982229,4528
4530,1011381496,Manhattan,40.774123,-73.982229,4528
4531,1011381497,Manhattan,40.774123,-73.982229,4528
4532,1011381498,Manhattan,40.774123,-73.982229,4528
4533,1011381499,Manhattan,40.774123,-73.982229,4528
4534,1011381500,Manhattan,40.774123,-73.982229,4528
4535,1011381503,Manhattan,40.774386,-73.983399,4528
4536,1011381505,Manhattan,40.774386,-73.983399,4528
4537,1011381506,Manhattan,40.774386,-73.983399,4528
4538,1011381507,Manhattan,40.774386,-73.983399,4528
4539,1011381509,Manhattan,40.774386,-73.983399,4528
4540,1011381492,Manhattan,40.774123,-73.982229,4528
4541,1011381510,Manhattan,40.774386,-73.983399,4528
4542,1011381476,Manhattan,40.774123,-73.982229,4528
4543,1011381474,Manhattan,40.774123,-73.982229,4528
4544,1011381239,Manhattan,40.774123,-73.982229,4528
4545,1011381240,Manhattan,40.774123,-73.982229,4528
4546,1011381241,Manhattan,40.774123,-73.982229,4528
4547,1011381242,Manhattan,40.774123,-73.982229,4528
4548,1011381243,Manhattan,40.774123,-73.982229,4528
4549,1011381244,Manhattan,40.774123,-73.982229,4528
4550,1011381245,Manhattan,40.774123,-73.982229,4528
4551,1011381247,Manhattan,40.774123,-73.982229,4528
4552,1011381248,Manhattan,40.774123,-73.982229,4528
4553,1011381249,Manhattan,40.774123,-73.982229,4528
4554,1011381250,Manhattan,40.774123,-73.982229,4528
4555,1011381251,Manhattan,40.774123,-73.982229,4528
4556,1011381458,Manhattan,40.774123,-73.982229,4528
4557,1011381475,Manhattan,40.774123,-73.982229,4528
4558,1011381459,Manhattan,40.774123,-73.982229,4528
4559,1011381461,Manhattan,40.774123,-73.982229,4528
4560,1011381462,Manhattan,40.774123,-73.982229,4528
4561,1011381463,Manhattan,40.774123,-73.982229,4528
4562,1011381464,Manhattan,40.774123,-73.982229,4528
4563,1011381465,Manhattan,40.774123,-73.982229,4528
4564,1011381466,Manhattan,40.774123,-73.982229,4528
4565,1011381467,Manhattan,40.774123,-73.982229,4528
4566,1011381468,Manhattan,40.774123,-73.982229,4528
4567,1011381469,Manhattan,40.774123,-73.982229,4528
4568,1011381470,Manhattan,40.774123,-73.982229,4528
4569,1011381471,Manhattan,40.774123,-73.982229,4528
4570,1011381472,Manhattan,40.774123,-73.982229,4528
4571,1011381473,Manhattan,40.774123,-73.982229,4528
4572,1011381460,Manhattan,40.774123,-73.982229,4528
4573,1011381511,Manhattan,40.774386,-73.983399,4528
4574,1011381512,Manhattan,40.774386,-73.983399,4528
4575,1011381513,Manhattan,40.774386,-73.983399,4528
4576,1011381553,Manhattan,40.774386,-73.983399,4528
4577,1011381554,Manhattan,40.774386,-73.983399,4528
4578,1011381555,Manhattan,40.774386,-73.983399,4528
4579,1011381556,Manhattan,40.774386,-73.983399,4528
4580,1011381557,Manhattan,40.774386,-73.983399,4528
4581,1011381558,Manhattan,40.774386,-73.983399,4528
4582,1011381559,Manhattan,40.774386,-73.983399,4528
4583,1011381561,Manhattan,40.774386,-73.983399,4528
4584,1011381562,Manhattan,40.774386,-73.983399,4528
4585,1011381564,Manhattan,40.774386,-73.983399,4528
4586,1011381565,Manhattan,40.774386,-73.983399,4528
4587,1011381566,Manhattan,40.774386,-73.983399,4528
4588,1011381567,Manhattan,40.774386,-73.983399,4528
4589,1011381552,Manhattan,40.774386,-73.983399,4528
4590,1011381568,Manhattan,40.774386,-73.983399,4528
4591,1011381570,Manhattan,40.774386,-73.983399,4528
4592,1011381573,Manhattan,40.774386,-73.983399,4528
4593,1011381574,Manhattan,40.774386,-73.983399,4528
4594,1011381577,Manhattan,40.774386,-73.983399,4528
4595,1011381578,Manhattan,40.774386,-73.983399,4528
4596,1011381579,Manhattan,40.774386,-73.983399,4528
4597,1011381580,Manhattan,40.774386,-73.983399,4528
4598,1011381581,Manhattan,40.774386,-73.983399,4528
4599,1011381582,Manhattan,40.774386,-73.983399,4528
4600,1011381583,Manhattan,40.774386,-73.983399,4528
4601,1011381584,Manhattan,40.774386,-73.983399,4528
4602,1011381585,Manhattan,40.774386,-73.983399,4528
4603,1011381586,Manhattan,40.774386,-73.983399,4528
4604,1011381569,Manhattan,40.774386,-73.983399,4528
4605,1011381550,Manhattan,40.774386,-73.983399,4528
4606,1011381549,Manhattan,40.774386,-73.983399,4528
4607,1011381547,Manhattan,40.774386,-73.983399,4528
4608,1011381514,Manhattan,40.774386,-73.983399,4528
4609,1011381515,Manhattan,40.774386,-73.983399,4528
4610,1011381516,Manhattan,40.774386,-73.983399,4528
4611,1011381517,Manhattan,40.774386,-73.983399,4528
4612,1011381518,Manhattan,40.774386,-73.983399,4528
4613,1011381519,Manhattan,40.774386,-73.983399,4528
4614,1011381520,Manhattan,40.774386,-73.983399,4528
4615,1011381521,Manhattan,40.774386,-73.983399,4528
4616,1011381522,Manhattan,40.774386,-73.983399,4528
4617,1011381523,Manhattan,40.774386,-73.983399,4528
4618,1011381524,Manhattan,40.774386,-73.983399,4528
4619,1011381525,Manhattan,40.774386,-73.983399,4528
4620,1011381526,Manhattan,40.774386,-73.983399,4528
4621,1011381528,Manhattan,40.774386,-73.983399,4528
4622,1011381529,Manhattan,40.774386,-73.983399,4528
4623,1011381530,Manhattan,40.774386,-73.983399,4528
4624,1011381531,Manhattan,40.774386,-73.983399,4528
4625,1011381532,Manhattan,40.774386,-73.983399,4528
4626,1011381533,Manhattan,40.774386,-73.983399,4528
4627,1011381534,Manhattan,40.774386,-73.983399,4528
4628,1011381535,Manhattan,40.774386,-73.983399,4528
4629,1011381537,Manhattan,40.774386,-73.983399,4528
4630,1011381538,Manhattan,40.774386,-73.983399,4528
4631,1011381541,Manhattan,40.774386,-73.983399,4528
4632,1011381542,Manhattan,40.774386,-73.983399,4528
4633,1011381543,Manhattan,40.774386,-73.983399,4528
4634,1011381544,Manhattan,40.774386,-73.983399,4528
4635,1011381545,Manhattan,40.774386,-73.983399,4528
4636,1011381546,Manhattan,40.774386,-73.983399,4528
4637,1011381238,Manhattan,40.774123,-73.982229,4528
4638,1011381587,Manhattan,40.774386,-73.983399,4528
4639,1011381237,Manhattan,40.774123,-73.982229,4528
4640,1011381235,Manhattan,40.774123,-73.982229,4528
4641,1011131325,Manhattan,40.768529,-73.981588,4528
4642,1012901216,Manhattan,40.761559,-73.974681,4528
4643,1011131327,Manhattan,40.768529,-73.981588,4528
4644,1011131328,Manhattan,40.768529,-73.981588,4528
4645,1011131329,Manhattan,40.768529,-73.981588,4528
4646,1011131330,Manhattan,40.768529,-73.981588,4528
4647,1011131331,Manhattan,40.768529,-73.981588,4528
4648,1011131332,Manhattan,40.768529,-73.981588,4528
4649,1011131333,Manhattan,40.768529,-73.981588,4528
4650,1011131334,Manhattan,40.768529,-73.981588,4528
4651,1011131335,Manhattan,40.768529,-73.981588,4528
4652,1011131336,Manhattan,40.768529,-73.981588,4528
4653,1011131337,Manhattan,40.768529,-73.981588,4528
4654,1011131324,Manhattan,40.768529,-73.981588,4528
4655,1011131338,Manhattan,40.768529,-73.981588,4528
4656,1011131340,Manhattan,40.768529,-73.981588,4528
4657,1011131341,Manhattan,40.768529,-73.981588,4528
4658,1011131342,Manhattan,40.768529,-73.981588,4528
4659,1011131343,Manhattan,40.768529,-73.981588,4528
4660,1011131344,Manhattan,40.768529,-73.981588,4528
4661,1011131345,Manhattan,40.768529,-73.981588,4528
4662,1011131346,Manhattan,40.768529,-73.981588,4528
4663,1011131347,Manhattan,40.768529,-73.981588,4528
4664,1011131348,Manhattan,40.768529,-73.981588,4528
4665,1011131349,Manhattan,40.768529,-73.981588,4528
4666,1011131350,Manhattan,40.768529,-73.981588,4528
4667,1011131351,Manhattan,40.768529,-73.981588,4528
4668,1011131352,Manhattan,40.768529,-73.981588,4528
4669,1011131339,Manhattan,40.768529,-73.981588,4528
4670,1011131353,Manhattan,40.768529,-73.981588,4528
4671,1011131323,Manhattan,40.768529,-73.981588,4528
4672,1011131321,Manhattan,40.768529,-73.981588,4528
4673,1011131293,Manhattan,40.768529,-73.981588,4528
4674,1011131294,Manhattan,40.768529,-73.981588,4528
4675,1011131295,Manhattan,40.768529,-73.981588,4528
4676,1011131296,Manhattan,40.768529,-73.981588,4528
4677,1011131297,Manhattan,40.768529,-73.981588,4528
4678,1011131298,Manhattan,40.768529,-73.981588,4528
4679,1011131299,Manhattan,40.768529,-73.981588,4528
4680,1011131300,Manhattan,40.768529,-73.981588,4528
4681,1011131301,Manhattan,40.768529,-73.981588,4528
4682,1011131302,Manhattan,40.768529,-73.981588,4528
4683,1011131303,Manhattan,40.768529,-73.981588,4528
4684,1011131304,Manhattan,40.768529,-73.981588,4528
4685,1011131305,Manhattan,40.768529,-73.981588,4528
4686,1011131322,Manhattan,40.768529,-73.981588,4528
4687,1011131306,Manhattan,40.768529,-73.981588,4528
4688,1011131308,Manhattan,40.768529,-73.981588,4528
4689,1011131309,Manhattan,40.768529,-73.981588,4528
4690,1011131310,Manhattan,40.768529,-73.981588,4528
4691,1011131311,Manhattan,40.768529,-73.981588,4528
4692,1011131312,Manhattan,40.768529,-73.981588,4528
4693,1011131313,Manhattan,40.768529,-73.981588,4528
4694,1011131314,Manhattan,40.768529,-73.981588,4528
4695,1011131315,Manhattan,40.768529,-73.981588,4528
4696,1011131316,Manhattan,40.768529,-73.981588,4528
4697,1011131317,Manhattan,40.768529,-73.981588,4528
4698,1011131318,Manhattan,40.768529,-73.981588,4528
4699,1011131319,Manhattan,40.768529,-73.981588,4528
4700,1011131320,Manhattan,40.768529,-73.981588,4528
4701,1011131307,Manhattan,40.768529,-73.981588,4528
4702,1011131354,Manhattan,40.768529,-73.981588,4528
4703,1011131355,Manhattan,40.768529,-73.981588,4528
4704,1011131356,Manhattan,40.768529,-73.981588,4528
4705,1011381204,Manhattan,40.774123,-73.982229,4528
4706,1011381205,Manhattan,40.774123,-73.982229,4528
4707,1011381206,Manhattan,40.774123,-73.982229,4528
4708,1011381207,Manhattan,40.774123,-73.982229,4528
4709,1011381209,Manhattan,40.774123,-73.982229,4528
4710,1011381210,Manhattan,40.774123,-73.982229,4528
4711,1011381211,Manhattan,40.774123,-73.982229,4528
4712,1011381212,Manhattan,40.774123,-73.982229,4528
4713,1011381213,Manhattan,40.774123,-73.982229,4528
4714,1011381214,Manhattan,40.774123,-73.982229,4528
4715,1011381215,Manhattan,40.774123,-73.982229,4528
4716,1011381216,Manhattan,40.774123,-73.982229,4528
4717,1011381217,Manhattan,40.774123,-73.982229,4528
4718,1011381203,Manhattan,40.774123,-73.982229,4528
4719,1011381218,Manhattan,40.774123,-73.982229,4528
4720,1011381220,Manhattan,40.774123,-73.982229,4528
4721,1011381221,Manhattan,40.774123,-73.982229,4528
4722,1011381223,Manhattan,40.774123,-73.982229,4528
4723,1011381224,Manhattan,40.774123,-73.982229,4528
4724,1011381225,Manhattan,40.774123,-73.982229,4528
4725,1011381226,Manhattan,40.774123,-73.982229,4528
4726,1011381227,Manhattan,40.774123,-73.982229,4528
4727,1011381228,Manhattan,40.774123,-73.982229,4528
4728,1011381229,Manhattan,40.774123,-73.982229,4528
4729,1011381230,Manhattan,40.774123,-73.982229,4528
4730,1011381231,Manhattan,40.774123,-73.982229,4528
4731,1011381233,Manhattan,40.774123,-73.982229,4528
4732,1011381234,Manhattan,40.774123,-73.982229,4528
4733,1011381219,Manhattan,40.774123,-73.982229,4528
4734,1011240018,Manhattan,40.776186,-73.977983,4528
4735,1011150057,Manhattan,40.77095,-73.982158,4528
4736,1011131386,Manhattan,40.768529,-73.981588,4528
4737,1011131357,Manhattan,40.768529,-73.981588,4528
4738,1011131358,Manhattan,40.768529,-73.981588,4528
4739,1011131359,Manhattan,40.768529,-73.981588,4528
4740,1011131360,Manhattan,40.768529,-73.981588,4528
4741,1011131361,Manhattan,40.768529,-73.981588,4528
4742,1011131362,Manhattan,40.768529,-73.981588,4528
4743,1011131363,Manhattan,40.768529,-73.981588,4528
4744,1011131364,Manhattan,40.768529,-73.981588,4528
4745,1011131365,Manhattan,40.768529,-73.981588,4528
4746,1011131366,Manhattan,40.768529,-73.981588,4528
4747,1011131367,Manhattan,40.768529,-73.981588,4528
4748,1011131368,Manhattan,40.768529,-73.981588,4528
4749,1011131369,Manhattan,40.768529,-73.981588,4528
4750,1011131370,Manhattan,40.768529,-73.981588,4528
4751,1011131371,Manhattan,40.768529,-73.981588,4528
4752,1011131372,Manhattan,40.768529,-73.981588,4528
4753,1011131373,Manhattan,40.768529,-73.981588,4528
4754,1011131374,Manhattan,40.768529,-73.981588,4528
4755,1011131375,Manhattan,40.768529,-73.981588,4528
4756,1011131376,Manhattan,40.768529,-73.981588,4528
4757,1011131377,Manhattan,40.768529,-73.981588,4528
4758,1011131378,Manhattan,40.768529,-73.981588,4528
4759,1011131379,Manhattan,40.768529,-73.981588,4528
4760,1011131380,Manhattan,40.768529,-73.981588,4528
4761,1011131381,Manhattan,40.768529,-73.981588,4528
4762,1011131382,Manhattan,40.768529,-73.981588,4528
4763,1011131383,Manhattan,40.768529,-73.981588,4528
4764,1011131384,Manhattan,40.768529,-73.981588,4528
4765,1011131385,Manhattan,40.768529,-73.981588,4528
4766,1011381236,Manhattan,40.774123,-73.982229,4528
4767,1011381588,Manhattan,40.774386,-73.983399,4528
4768,1011131326,Manhattan,40.768529,-73.981588,4528
4769,1011381590,Manhattan,40.774386,-73.983399,4528
4770,1012741388,Manhattan,40.764155,-73.973951,4528
4771,1012741389,Manhattan,40.764155,-73.973951,4528
4772,1012741390,Manhattan,40.764155,-73.973951,4528
4773,1012741391,Manhattan,40.764155,-73.973951,4528
4774,1012741392,Manhattan,40.764155,-73.973951,4528
4775,1012741393,Manhattan,40.764155,-73.973951,4528
4776,1012741394,Manhattan,40.764155,-73.973951,4528
4777,1012741395,Manhattan,40.764155,-73.973951,4528
4778,1012741396,Manhattan,40.764155,-73.973951,4528
4779,1012741397,Manhattan,40.764155,-73.973951,4528
4780,1012741398,Manhattan,40.764155,-73.973951,4528
4781,1012741399,Manhattan,40.764155,-73.973951,4528
4782,1012741400,Manhattan,40.764155,-73.973951,4528
4783,1012741387,Manhattan,40.764155,-73.973951,4528
4784,1012741401,Manhattan,40.764155,-73.973951,4528
4785,1012741403,Manhattan,40.764155,-73.973951,4528
4786,1012741404,Manhattan,40.764155,-73.973951,4528
4787,1012741405,Manhattan,40.764155,-73.973951,4528
4788,1012741406,Manhattan,40.764155,-73.973951,4528
4789,1012741407,Manhattan,40.764155,-73.973951,4528
4790,1012741408,Manhattan,40.764155,-73.973951,4528
4791,1012741409,Manhattan,40.764155,-73.973951,4528
4792,1012741410,Manhattan,40.764155,-73.973951,4528
4793,1012741411,Manhattan,40.764155,-73.973951,4528
4794,1012741412,Manhattan,40.764155,-73.973951,4528
4795,1012741413,Manhattan,40.764155,-73.973951,4528
4796,1012741414,Manhattan,40.764155,-73.973951,4528
4797,1012741415,Manhattan,40.764155,-73.973951,4528
4798,1012741402,Manhattan,40.764155,-73.973951,4528
4799,1012741416,Manhattan,40.764155,-73.973951,4528
4800,1012741386,Manhattan,40.764155,-73.973951,4528
4801,1012741384,Manhattan,40.764155,-73.973951,4528
4802,1012741356,Manhattan,40.764155,-73.973951,4528
4803,1012741357,Manhattan,40.764155,-73.973951,4528
4804,1012741358,Manhattan,40.764155,-73.973951,4528
4805,1012741359,Manhattan,40.764155,-73.973951,4528
4806,1012741360,Manhattan,40.764155,-73.973951,4528
4807,1012741361,Manhattan,40.764155,-73.973951,4528
4808,1012741362,Manhattan,40.764155,-73.973951,4528
4809,1012741363,Manhattan,40.764155,-73.973951,4528
4810,1012741364,Manhattan,40.764155,-73.973951,4528
4811,1012741365,Manhattan,40.764155,-73.973951,4528
4812,1012741366,Manhattan,40.764155,-73.973951,4528
4813,1012741367,Manhattan,40.764155,-73.973951,4528
4814,1012741368,Manhattan,40.764155,-73.973951,4528
4815,1012741385,Manhattan,40.764155,-73.973951,4528
4816,1012741369,Manhattan,40.764155,-73.973951,4528
4817,1012741371,Manhattan,40.764155,-73.973951,4528
4818,1012741372,Manhattan,40.764155,-73.973951,4528
4819,1012741373,Manhattan,40.764155,-73.973951,4528
4820,1012741374,Manhattan,40.764155,-73.973951,4528
4821,1012741375,Manhattan,40.764155,-73.973951,4528
4822,1012741376,Manhattan,40.764155,-73.973951,4528
4823,1012741377,Manhattan,40.764155,-73.973951,4528
4824,1012741378,Manhattan,40.764155,-73.973951,4528
4825,1012741379,Manhattan,40.764155,-73.973951,4528
4826,1012741380,Manhattan,40.764155,-73.973951,4528
4827,1012741381,Manhattan,40.764155,-73.973951,4528
4828,1012741382,Manhattan,40.764155,-73.973951,4528
4829,1012741383,Manhattan,40.764155,-73.973951,4528
4830,1012741370,Manhattan,40.764155,-73.973951,4528
4831,1012741417,Manhattan,40.764155,-73.973951,4528
4832,1012741418,Manhattan,40.764155,-73.973951,4528
4833,1012741419,Manhattan,40.764155,-73.973951,4528
4834,1012741450,Manhattan,40.764155,-73.973951,4528
4835,1012741451,Manhattan,40.764155,-73.973951,4528
4836,1012741452,Manhattan,40.764155,-73.973951,4528
4837,1012741453,Manhattan,40.764155,-73.973951,4528
4838,1012741454,Manhattan,40.764155,-73.973951,4528
4839,1012741455,Manhattan,40.764155,-73.973951,4528
4840,1012750006,Manhattan,40.752058,-73.981466,4528
4841,1012750044,Manhattan,40.751906,-73.979243,4528
4842,1012760001,Manhattan,40.7529,-73.981297,4528
4843,1012760023,Manhattan,40.752101,-73.979416,4528
4844,1012780065,Manhattan,40.754605,-73.979538,4528
4845,1012800030,Manhattan,40.751862,-73.977034,4528
4846,1012810021,Manhattan,40.754538,-73.977398,4528
4847,1012741449,Manhattan,40.764155,-73.973951,4528
4848,1012810061,Manhattan,40.755669,-73.978184,4528
4849,1012860021,Manhattan,40.758114,-73.975393,4528
4850,1012880011,Manhattan,40.759212,-73.97462,4528
4851,1012890045,Manhattan,40.760126,-73.973227,4528
4852,1012901201,Manhattan,40.761559,-73.974681,4528
4853,1012901203,Manhattan,40.761559,-73.974681,4528
4854,1012901204,Manhattan,40.761559,-73.974681,4528
4855,1012901205,Manhattan,40.761559,-73.974681,4528
4856,1012901206,Manhattan,40.761559,-73.974681,4528
4857,1012901207,Manhattan,40.761559,-73.974681,4528
4858,1012901208,Manhattan,40.761559,-73.974681,4528
4859,1012901209,Manhattan,40.761559,-73.974681,4528
4860,1012901213,Manhattan,40.761559,-73.974681,4528
4861,1012901210,Manhattan,40.761559,-73.974681,4528
4862,1012830011,Manhattan,40.756978,-73.977408,4528
4863,1012901214,Manhattan,40.761559,-73.974681,4528
4864,1011381589,Manhattan,40.774386,-73.983399,4528
4865,1012901211,Manhattan,40.761559,-73.974681,4528
4866,1012741420,Manhattan,40.764155,-73.973951,4528
4867,1012741421,Manhattan,40.764155,-73.973951,4528
4868,1012741422,Manhattan,40.764155,-73.973951,4528
4869,1012741423,Manhattan,40.764155,-73.973951,4528
4870,1012741424,Manhattan,40.764155,-73.973951,4528
4871,1012741425,Manhattan,40.764155,-73.973951,4528
4872,1012741426,Manhattan,40.764155,-73.973951,4528
4873,1012741427,Manhattan,40.764155,-73.973951,4528
4874,1012741428,Manhattan,40.764155,-73.973951,4528
4875,1012741429,Manhattan,40.764155,-73.973951,4528
4876,1012741430,Manhattan,40.764155,-73.973951,4528
4877,1012741431,Manhattan,40.764155,-73.973951,4528
4878,1012741432,Manhattan,40.764155,-73.973951,4528
4879,1012741433,Manhattan,40.764155,-73.973951,4528
4880,1012741434,Manhattan,40.764155,-73.973951,4528
4881,1012741435,Manhattan,40.764155,-73.973951,4528
4882,1012741436,Manhattan,40.764155,-73.973951,4528
4883,1012741437,Manhattan,40.764155,-73.973951,4528
4884,1012741438,Manhattan,40.764155,-73.973951,4528
4885,1012741439,Manhattan,40.764155,-73.973951,4528
4886,1012741440,Manhattan,40.764155,-73.973951,4528
4887,1012741441,Manhattan,40.764155,-73.973951,4528
4888,1012741442,Manhattan,40.764155,-73.973951,4528
4889,1012741443,Manhattan,40.764155,-73.973951,4528
4890,1012741444,Manhattan,40.764155,-73.973951,4528
4891,1012741445,Manhattan,40.764155,-73.973951,4528
