parid,neighbourhood group,latitude,longitude,hotel_counts_per_neighbourhood_group
1012901248,Manhattan,40.761559,-73.974681,4528
1012901232,Manhattan,40.761559,-73.974681,4528
1012901234,Manhattan,40.761559,-73.974681,4528
1012901235,Manhattan,40.761559,-73.974681,4528
1012901236,Manhattan,40.761559,-73.974681,4528
1012901237,Manhattan,40.761559,-73.974681,4528
1012901238,Manhattan,40.761559,-73.974681,4528
1012901239,Manhattan,40.761559,-73.974681,4528
1012901240,Manhattan,40.761559,-73.974681,4528
1012901241,Manhattan,40.761559,-73.974681,4528
1012901242,Manhattan,40.761559,-73.974681,4528
1012901243,Manhattan,40.761559,-73.974681,4528
1012901244,Manhattan,40.761559,-73.974681,4528
1012901245,Manhattan,40.761559,-73.974681,4528
1012901246,Manhattan,40.761559,-73.974681,4528
1012901233,Manhattan,40.761559,-73.974681,4528
1013181001,Manhattan,40.751809,-73.972876,4528
1013190034,Manhattan,40.752942,-73.97171,4528
1013191303,Manhattan,40.752531,-73.972642,4528
1013191337,Manhattan,40.752531,-73.972642,4528
1013191338,Manhattan,40.752531,-73.972642,4528
1013191339,Manhattan,40.752531,-73.972642,4528
1013191340,Manhattan,40.752531,-73.972642,4528
1013191341,Manhattan,40.752531,-73.972642,4528
1013191342,Manhattan,40.752531,-73.972642,4528
1013191343,Manhattan,40.752531,-73.972642,4528
1013191344,Manhattan,40.752531,-73.972642,4528
1013191345,Manhattan,40.752531,-73.972642,4528
1013191346,Manhattan,40.752531,-73.972642,4528
1013191347,Manhattan,40.752531,-73.972642,4528
1013191348,Manhattan,40.752531,-73.972642,4528
1013191349,Manhattan,40.752531,-73.972642,4528
1013191336,Manhattan,40.752531,-73.972642,4528
1013191350,Manhattan,40.752531,-73.972642,4528
1013191352,Manhattan,40.752531,-73.972642,4528
1013191353,Manhattan,40.752531,-73.972642,4528
1013191354,Manhattan,40.752531,-73.972642,4528
1013191355,Manhattan,40.752531,-73.972642,4528
1013191356,Manhattan,40.752531,-73.972642,4528
1013191357,Manhattan,40.752531,-73.972642,4528
1013191358,Manhattan,40.752531,-73.972642,4528
1013191359,Manhattan,40.752531,-73.972642,4528
1013191360,Manhattan,40.752531,-73.972642,4528
1013191361,Manhattan,40.752531,-73.972642,4528
1013191362,Manhattan,40.752531,-73.972642,4528
1013191363,Manhattan,40.752531,-73.972642,4528
1013191364,Manhattan,40.752531,-73.972642,4528
1013191351,Manhattan,40.752531,-73.972642,4528
1013191335,Manhattan,40.752531,-73.972642,4528
1013191334,Manhattan,40.752531,-73.972642,4528
1013191333,Manhattan,40.752531,-73.972642,4528
1013191304,Manhattan,40.752531,-73.972642,4528
1013191305,Manhattan,40.752531,-73.972642,4528
1013191306,Manhattan,40.752531,-73.972642,4528
1013191307,Manhattan,40.752531,-73.972642,4528
1013191308,Manhattan,40.752531,-73.972642,4528
1013191309,Manhattan,40.752531,-73.972642,4528
1013191310,Manhattan,40.752531,-73.972642,4528
1013191311,Manhattan,40.752531,-73.972642,4528
1013191312,Manhattan,40.752531,-73.972642,4528
1013191313,Manhattan,40.752531,-73.972642,4528
1013191314,Manhattan,40.752531,-73.972642,4528
1013191315,Manhattan,40.752531,-73.972642,4528
1013191316,Manhattan,40.752531,-73.972642,4528
1013191317,Manhattan,40.752531,-73.972642,4528
1013191318,Manhattan,40.752531,-73.972642,4528
1013191319,Manhattan,40.752531,-73.972642,4528
1013191320,Manhattan,40.752531,-73.972642,4528
1013191321,Manhattan,40.752531,-73.972642,4528
1013191322,Manhattan,40.752531,-73.972642,4528
1013191323,Manhattan,40.752531,-73.972642,4528
1013191324,Manhattan,40.752531,-73.972642,4528
1013191325,Manhattan,40.752531,-73.972642,4528
1013191326,Manhattan,40.752531,-73.972642,4528
1013191327,Manhattan,40.752531,-73.972642,4528
1013191328,Manhattan,40.752531,-73.972642,4528
1013191329,Manhattan,40.752531,-73.972642,4528
1013191330,Manhattan,40.752531,-73.972642,4528
1013191331,Manhattan,40.752531,-73.972642,4528
1013191332,Manhattan,40.752531,-73.972642,4528
1013191366,Manhattan,40.752531,-73.972642,4528
1012901218,Manhattan,40.761559,-73.974681,4528
1013191494,Manhattan,40.752531,-73.972642,4528
1013191496,Manhattan,40.752531,-73.972642,4528
1016760011,Manhattan,40.788997,-73.942628,4528
1017240021,Manhattan,40.807618,-73.943002,4528
1017270039,Manhattan,40.809406,-73.940089,4528
1017890050,Manhattan,40.803332,-73.93607,4528
1018200010,Manhattan,40.798831,-73.953834,4528
1018210061,Manhattan,40.800451,-73.954533,4528
1018390020,Manhattan,40.796595,-73.962565,4528
1018410041,Manhattan,40.798436,-73.960985,4528
1018420032,Manhattan,40.79846,-73.959736,4528
1018451403,Manhattan,40.801263,-73.959907,4528
1018451404,Manhattan,40.801263,-73.959907,4528
1018451405,Manhattan,40.801263,-73.959907,4528
1018550050,Manhattan,40.798597,-73.967042,4528
1016160024,Manhattan,40.796015,-73.947288,4528
1018680059,Manhattan,40.795574,-73.971898,4528
1018710042,Manhattan,40.797011,-73.970055,4528
1018720054,Manhattan,40.797588,-73.969654,4528
1018730063,Manhattan,40.798793,-73.970614,4528
1018740043,Manhattan,40.798896,-73.968064,4528
1018740044,Manhattan,40.798886,-73.968689,4528
1018740045,Manhattan,40.798817,-73.96874,4528
1018751002,Manhattan,40.798924,-73.967851,4528
1018770063,Manhattan,40.800933,-73.967933,4528
1018790015,Manhattan,40.801811,-73.966846,4528
1018810054,Manhattan,40.803798,-73.965848,4528
1018830059,Manhattan,40.805266,-73.965887,4528
1018840061,Manhattan,40.80581,-73.965493,4528
1018850061,Manhattan,40.806485,-73.965001,4528
1018700052,Manhattan,40.796257,-73.970626,4528
1018851001,Manhattan,40.806172,-73.965229,4528
1016030039,Manhattan,40.788357,-73.952816,4528
1015711006,Manhattan,40.780488,-73.946119,4528
1015571183,Manhattan,40.782799,-73.947678,4528
1015571184,Manhattan,40.782799,-73.947678,4528
1015571185,Manhattan,40.782799,-73.947678,4528
1015571186,Manhattan,40.782799,-73.947678,4528
1015571187,Manhattan,40.782799,-73.947678,4528
1015571188,Manhattan,40.782799,-73.947678,4528
1015571189,Manhattan,40.782799,-73.947678,4528
1015571190,Manhattan,40.782799,-73.947678,4528
1015571191,Manhattan,40.782799,-73.947678,4528
1015571192,Manhattan,40.782799,-73.947678,4528
1015571193,Manhattan,40.782799,-73.947678,4528
1015571194,Manhattan,40.782799,-73.947678,4528
1015571195,Manhattan,40.782799,-73.947678,4528
1015770149,Manhattan,40.772537,-73.949094,4528
1015571196,Manhattan,40.782799,-73.947678,4528
1015571198,Manhattan,40.782799,-73.947678,4528
1015571199,Manhattan,40.782799,-73.947678,4528
1015571200,Manhattan,40.782799,-73.947678,4528
1015571201,Manhattan,40.782799,-73.947678,4528
1015571202,Manhattan,40.782799,-73.947678,4528
1015571203,Manhattan,40.782799,-73.947678,4528
1015571204,Manhattan,40.782799,-73.947678,4528
1015571205,Manhattan,40.782799,-73.947678,4528
1015571206,Manhattan,40.782799,-73.947678,4528
1015571207,Manhattan,40.782799,-73.947678,4528
1015571208,Manhattan,40.782799,-73.947678,4528
1015571209,Manhattan,40.782799,-73.947678,4528
1015571210,Manhattan,40.782799,-73.947678,4528
1015571197,Manhattan,40.782799,-73.947678,4528
1018870031,Manhattan,40.796087,-73.973115,4528
1018940011,Manhattan,40.804224,-73.966675,4528
1018940023,Manhattan,40.805195,-73.967126,4528
1000161301,Manhattan,40.714812,-74.016153,4528
1000169002,Manhattan,40.705523,-74.01711,4528
1000190024,Manhattan,40.707632,-74.013068,4528
1000290043,Manhattan,40.704703,-74.010398,4528
1000311002,Manhattan,40.705486,-74.007874,4528
1000370008,Manhattan,40.704638,-74.006694,4528
1000370013,Manhattan,40.705187,-74.006369,4528
1000390038,Manhattan,40.705431,-74.007055,4528
1000390041,Manhattan,40.705299,-74.007242,4528
1000400016,Manhattan,40.706773,-74.009143,4528
1000410015,Manhattan,40.706523,-74.00826,4528
1000411302,Manhattan,40.7064,-74.008043,4528
1000411303,Manhattan,40.7064,-74.008043,4528
1000110029,Manhattan,40.704039,-74.012317,4528
1000520008,Manhattan,40.709468,-74.012931,4528
1000530037,Manhattan,40.708321,-74.01345,4528
1000530038,Manhattan,40.708263,-74.013475,4528
1000531201,Manhattan,40.709139,-74.01402,4528
1000550016,Manhattan,40.709493,-74.014976,4528
1000560001,Manhattan,40.709729,-74.013818,4528
1000640001,Manhattan,40.708931,-74.009035,4528
1000641102,Manhattan,40.709669,-74.010092,4528
1000650024,Manhattan,40.709765,-74.008765,4528
1000680016,Manhattan,40.708028,-74.007939,4528
1000680028,Manhattan,40.707753,-74.006918,4528
1000690001,Manhattan,40.707086,-74.006243,4528
1000690030,Manhattan,40.707704,-74.006644,4528
1000720007,Manhattan,40.705714,-74.005399,4528
1000530002,Manhattan,40.708351,-74.014323,4528
1000100033,Manhattan,40.704025,-74.012638,4528
1000080051,Manhattan,40.702744,-74.012201,4528
1000080039,Manhattan,40.703235,-74.012421,4528
1018950008,Manhattan,40.80564,-73.966186,4528
1018950065,Manhattan,40.807028,-73.965644,4528
1018950066,Manhattan,40.80707,-73.965738,4528
1018950067,Manhattan,40.807136,-73.965897,4528
1018950129,Manhattan,40.806452,-73.966222,4528
1018950163,Manhattan,40.806979,-73.965528,4528
1018950165,Manhattan,40.807045,-73.96568,4528
1018960047,Manhattan,40.808423,-73.96629,4528
1018960055,Manhattan,40.807874,-73.965654,4528
1018960057,Manhattan,40.807739,-73.965329,4528
1018960080,Manhattan,40.808524,-73.965083,4528
1019120037,Manhattan,40.809894,-73.944582,4528
1019230038,Manhattan,40.804611,-73.952732,4528
1019291347,Manhattan,40.809197,-73.951865,4528
1019530041,Manhattan,40.811642,-73.950642,4528
1019570005,Manhattan,40.814327,-73.951171,4528
1019630030,Manhattan,40.809801,-73.958862,4528
1019900035,Manhattan,40.810085,-73.963699,4528
1019940057,Manhattan,40.814556,-73.962475,4528
1020060007,Manhattan,40.816205,-73.941795,4528
1020380012,Manhattan,40.827294,-73.936918,4528
1020660033,Manhattan,40.828403,-73.942337,4528
1020680067,Manhattan,40.830574,-73.941508,4528
1020770020,Manhattan,40.82553,-73.948283,4528
1020770023,Manhattan,40.825497,-73.948208,4528
1020890029,Manhattan,40.824672,-73.952204,4528
1021230086,Manhattan,40.840121,-73.937531,4528
1021490076,Manhattan,40.850735,-73.929016,4528
1021550026,Manhattan,40.848296,-73.931274,4528
1015571182,Manhattan,40.782799,-73.947678,4528
1013191495,Manhattan,40.752531,-73.972642,4528
1015571181,Manhattan,40.782799,-73.947678,4528
1015571179,Manhattan,40.782799,-73.947678,4528
1013900057,Manhattan,40.774549,-73.964003,4528
1013910021,Manhattan,40.774626,-73.96335,4528
1013920017,Manhattan,40.775101,-73.963025,4528
1014000060,Manhattan,40.76676,-73.965369,4528
1014040001,Manhattan,40.769068,-73.964725,4528
1014190010,Manhattan,40.764452,-73.963735,4528
1014350020,Manhattan,40.760564,-73.96226,4528
1014350021,Manhattan,40.760556,-73.962239,4528
1014350022,Manhattan,40.760545,-73.962217,4528
1014350023,Manhattan,40.760328,-73.961463,4528
1014350024,Manhattan,40.760391,-73.961416,4528
1014350025,Manhattan,40.760454,-73.961372,4528
1014350026,Manhattan,40.760518,-73.961325,4528
1013840042,Manhattan,40.77026,-73.965898,4528
1014640021,Manhattan,40.765017,-73.955099,4528
1015040020,Manhattan,40.78454,-73.9557,4528
1015150045,Manhattan,40.779901,-73.954472,4528
1015571103,Manhattan,40.782799,-73.947678,4528
1015571104,Manhattan,40.782799,-73.947678,4528
1015571105,Manhattan,40.782799,-73.947678,4528
1015571106,Manhattan,40.782799,-73.947678,4528
1015571107,Manhattan,40.782799,-73.947678,4528
1015571108,Manhattan,40.782799,-73.947678,4528
1015571109,Manhattan,40.782799,-73.947678,4528
1015571110,Manhattan,40.782799,-73.947678,4528
1015571111,Manhattan,40.782799,-73.947678,4528
1015571112,Manhattan,40.782799,-73.947678,4528
1015571113,Manhattan,40.782799,-73.947678,4528
1014740031,Manhattan,40.760481,-73.958246,4528
1015571114,Manhattan,40.782799,-73.947678,4528
1013820012,Manhattan,40.768902,-73.968461,4528
1013790026,Manhattan,40.76658,-73.96878,4528
1013191497,Manhattan,40.752531,-73.972642,4528
1013191498,Manhattan,40.752531,-73.972642,4528
1013191499,Manhattan,40.752531,-73.972642,4528
1013191500,Manhattan,40.752531,-73.972642,4528
1013191501,Manhattan,40.752531,-73.972642,4528
1013191502,Manhattan,40.752531,-73.972642,4528
1013191503,Manhattan,40.752531,-73.972642,4528
1013191504,Manhattan,40.752531,-73.972642,4528
1013240033,Manhattan,40.756032,-73.969341,4528
1013240034,Manhattan,40.756046,-73.969374,4528
1013250050,Manhattan,40.756886,-73.969424,4528
1013291001,Manhattan,40.758615,-73.967658,4528
1013340005,Manhattan,40.749673,-73.971867,4528
1013810008,Manhattan,40.768491,-73.969429,4528
1013370148,Manhattan,40.751583,-73.970429,4528
1013480036,Manhattan,40.758265,-73.964925,4528
1013610001,Manhattan,40.753276,-73.966332,4528
1013690042,Manhattan,40.758764,-73.96194,4528
1013690107,Manhattan,40.758081,-73.962356,4528
1013730160,Manhattan,40.756222,-73.955116,4528
1013740065,Manhattan,40.76472,-73.97216,4528
1013750001,Manhattan,40.764986,-73.972474,4528
1013750067,Manhattan,40.765313,-73.972236,4528
1013760036,Manhattan,40.764308,-73.968796,4528
1013760046,Manhattan,40.765326,-73.969727,4528
1013760069,Manhattan,40.765826,-73.971864,4528
1013770033,Manhattan,40.764941,-73.968333,4528
1013770047,Manhattan,40.765976,-73.969336,4528
1013371101,Manhattan,40.750213,-73.968846,4528
1015571115,Manhattan,40.782799,-73.947678,4528
1015571116,Manhattan,40.782799,-73.947678,4528
1015571117,Manhattan,40.782799,-73.947678,4528
1015571151,Manhattan,40.782799,-73.947678,4528
1015571152,Manhattan,40.782799,-73.947678,4528
1015571153,Manhattan,40.782799,-73.947678,4528
1015571154,Manhattan,40.782799,-73.947678,4528
1015571155,Manhattan,40.782799,-73.947678,4528
1015571156,Manhattan,40.782799,-73.947678,4528
1015571157,Manhattan,40.782799,-73.947678,4528
1015571158,Manhattan,40.782799,-73.947678,4528
1015571159,Manhattan,40.782799,-73.947678,4528
1015571160,Manhattan,40.782799,-73.947678,4528
1015571161,Manhattan,40.782799,-73.947678,4528
1015571162,Manhattan,40.782799,-73.947678,4528
1015571163,Manhattan,40.782799,-73.947678,4528
1015571150,Manhattan,40.782799,-73.947678,4528
1015571164,Manhattan,40.782799,-73.947678,4528
1015571166,Manhattan,40.782799,-73.947678,4528
1015571167,Manhattan,40.782799,-73.947678,4528
1015571168,Manhattan,40.782799,-73.947678,4528
1015571169,Manhattan,40.782799,-73.947678,4528
1015571170,Manhattan,40.782799,-73.947678,4528
1015571171,Manhattan,40.782799,-73.947678,4528
1015571172,Manhattan,40.782799,-73.947678,4528
1015571173,Manhattan,40.782799,-73.947678,4528
1015571174,Manhattan,40.782799,-73.947678,4528
1015571175,Manhattan,40.782799,-73.947678,4528
1015571176,Manhattan,40.782799,-73.947678,4528
1015571177,Manhattan,40.782799,-73.947678,4528
1015571178,Manhattan,40.782799,-73.947678,4528
1015571165,Manhattan,40.782799,-73.947678,4528
1015571149,Manhattan,40.782799,-73.947678,4528
1015571148,Manhattan,40.782799,-73.947678,4528
1015571147,Manhattan,40.782799,-73.947678,4528
1015571118,Manhattan,40.782799,-73.947678,4528
1015571119,Manhattan,40.782799,-73.947678,4528
1015571120,Manhattan,40.782799,-73.947678,4528
1015571121,Manhattan,40.782799,-73.947678,4528
1015571122,Manhattan,40.782799,-73.947678,4528
1015571123,Manhattan,40.782799,-73.947678,4528
1015571124,Manhattan,40.782799,-73.947678,4528
1015571125,Manhattan,40.782799,-73.947678,4528
1015571126,Manhattan,40.782799,-73.947678,4528
1015571127,Manhattan,40.782799,-73.947678,4528
1015571128,Manhattan,40.782799,-73.947678,4528
1015571129,Manhattan,40.782799,-73.947678,4528
1015571130,Manhattan,40.782799,-73.947678,4528
1015571131,Manhattan,40.782799,-73.947678,4528
1015571132,Manhattan,40.782799,-73.947678,4528
1015571133,Manhattan,40.782799,-73.947678,4528
1015571134,Manhattan,40.782799,-73.947678,4528
1015571135,Manhattan,40.782799,-73.947678,4528
1015571136,Manhattan,40.782799,-73.947678,4528
1015571137,Manhattan,40.782799,-73.947678,4528
1015571138,Manhattan,40.782799,-73.947678,4528
1015571139,Manhattan,40.782799,-73.947678,4528
1015571140,Manhattan,40.782799,-73.947678,4528
1015571141,Manhattan,40.782799,-73.947678,4528
1015571142,Manhattan,40.782799,-73.947678,4528
1015571143,Manhattan,40.782799,-73.947678,4528
1015571144,Manhattan,40.782799,-73.947678,4528
1015571145,Manhattan,40.782799,-73.947678,4528
1015571146,Manhattan,40.782799,-73.947678,4528
1015571180,Manhattan,40.782799,-73.947678,4528
1012901217,Manhattan,40.761559,-73.974681,4528
1013191459,Manhattan,40.752531,-73.972642,4528
1012901215,Manhattan,40.761559,-73.974681,4528
1011381478,Manhattan,40.774123,-73.982229,4528
1011381479,Manhattan,40.774123,-73.982229,4528
1011381480,Manhattan,40.774123,-73.982229,4528
1011381481,Manhattan,40.774123,-73.982229,4528
1011381482,Manhattan,40.774123,-73.982229,4528
1011381483,Manhattan,40.774123,-73.982229,4528
1011381484,Manhattan,40.774123,-73.982229,4528
1011381485,Manhattan,40.774123,-73.982229,4528
1011381486,Manhattan,40.774123,-73.982229,4528
1011381487,Manhattan,40.774123,-73.982229,4528
1011381488,Manhattan,40.774123,-73.982229,4528
1011381489,Manhattan,40.774123,-73.982229,4528
1011381490,Manhattan,40.774123,-73.982229,4528
1011381477,Manhattan,40.774123,-73.982229,4528
1011381491,Manhattan,40.774123,-73.982229,4528
1011381493,Manhattan,40.774123,-73.982229,4528
1011381494,Manhattan,40.774123,-73.982229,4528
1011381495,Manhattan,40.774123,-73.982229,4528
1011381496,Manhattan,40.774123,-73.982229,4528
1011381497,Manhattan,40.774123,-73.982229,4528
1011381498,Manhattan,40.774123,-73.982229,4528
1011381499,Manhattan,40.774123,-73.982229,4528
1011381500,Manhattan,40.774123,-73.982229,4528
1011381503,Manhattan,40.774386,-73.983399,4528
1011381505,Manhattan,40.774386,-73.983399,4528
1011381506,Manhattan,40.774386,-73.983399,4528
1011381507,Manhattan,40.774386,-73.983399,4528
1011381509,Manhattan,40.774386,-73.983399,4528
1011381492,Manhattan,40.774123,-73.982229,4528
1011381510,Manhattan,40.774386,-73.983399,4528
1011381476,Manhattan,40.774123,-73.982229,4528
1011381474,Manhattan,40.774123,-73.982229,4528
1011381239,Manhattan,40.774123,-73.982229,4528
1011381240,Manhattan,40.774123,-73.982229,4528
1011381241,Manhattan,40.774123,-73.982229,4528
1011381242,Manhattan,40.774123,-73.982229,4528
1011381243,Manhattan,40.774123,-73.982229,4528
1011381244,Manhattan,40.774123,-73.982229,4528
1011381245,Manhattan,40.774123,-73.982229,4528
1011381247,Manhattan,40.774123,-73.982229,4528
1011381248,Manhattan,40.774123,-73.982229,4528
1011381249,Manhattan,40.774123,-73.982229,4528
1011381250,Manhattan,40.774123,-73.982229,4528
1011381251,Manhattan,40.774123,-73.982229,4528
1011381458,Manhattan,40.774123,-73.982229,4528
1011381475,Manhattan,40.774123,-73.982229,4528
1011381459,Manhattan,40.774123,-73.982229,4528
1011381461,Manhattan,40.774123,-73.982229,4528
1011381462,Manhattan,40.774123,-73.982229,4528
1011381463,Manhattan,40.774123,-73.982229,4528
1011381464,Manhattan,40.774123,-73.982229,4528
1011381465,Manhattan,40.774123,-73.982229,4528
1011381466,Manhattan,40.774123,-73.982229,4528
1011381467,Manhattan,40.774123,-73.982229,4528
1011381468,Manhattan,40.774123,-73.982229,4528
1011381469,Manhattan,40.774123,-73.982229,4528
1011381470,Manhattan,40.774123,-73.982229,4528
1011381471,Manhattan,40.774123,-73.982229,4528
1011381472,Manhattan,40.774123,-73.982229,4528
1011381473,Manhattan,40.774123,-73.982229,4528
1011381460,Manhattan,40.774123,-73.982229,4528
1011381511,Manhattan,40.774386,-73.983399,4528
1011381512,Manhattan,40.774386,-73.983399,4528
1011381513,Manhattan,40.774386,-73.983399,4528
1011381553,Manhattan,40.774386,-73.983399,4528
1011381554,Manhattan,40.774386,-73.983399,4528
1011381555,Manhattan,40.774386,-73.983399,4528
1011381556,Manhattan,40.774386,-73.983399,4528
1011381557,Manhattan,40.774386,-73.983399,4528
1011381558,Manhattan,40.774386,-73.983399,4528
1011381559,Manhattan,40.774386,-73.983399,4528
1011381561,Manhattan,40.774386,-73.983399,4528
1011381562,Manhattan,40.774386,-73.983399,4528
1011381564,Manhattan,40.774386,-73.983399,4528
1011381565,Manhattan,40.774386,-73.983399,4528
1011381566,Manhattan,40.774386,-73.983399,4528
1011381567,Manhattan,40.774386,-73.983399,4528
1011381552,Manhattan,40.774386,-73.983399,4528
1011381568,Manhattan,40.774386,-73.983399,4528
1011381570,Manhattan,40.774386,-73.983399,4528
1011381573,Manhattan,40.774386,-73.983399,4528
1011381574,Manhattan,40.774386,-73.983399,4528
1011381577,Manhattan,40.774386,-73.983399,4528
1011381578,Manhattan,40.774386,-73.983399,4528
1011381579,Manhattan,40.774386,-73.983399,4528
1011381580,Manhattan,40.774386,-73.983399,4528
1011381581,Manhattan,40.774386,-73.983399,4528
1011381582,Manhattan,40.774386,-73.983399,4528
1011381583,Manhattan,40.774386,-73.983399,4528
1011381584,Manhattan,40.774386,-73.983399,4528
1011381585,Manhattan,40.774386,-73.983399,4528
1011381586,Manhattan,40.774386,-73.983399,4528
1011381569,Manhattan,40.774386,-73.983399,4528
1011381550,Manhattan,40.774386,-73.983399,4528
1011381549,Manhattan,40.774386,-73.983399,4528
1011381547,Manhattan,40.774386,-73.983399,4528
1011381514,Manhattan,40.774386,-73.983399,4528
1011381515,Manhattan,40.774386,-73.983399,4528
1011381516,Manhattan,40.774386,-73.983399,4528
1011381517,Manhattan,40.774386,-73.983399,4528
1011381518,Manhattan,40.774386,-73.983399,4528
1011381519,Manhattan,40.774386,-73.983399,4528
1011381520,Manhattan,40.774386,-73.983399,4528
1011381521,Manhattan,40.774386,-73.983399,4528
1011381522,Manhattan,40.774386,-73.983399,4528
1011381523,Manhattan,40.774386,-73.983399,4528
1011381524,Manhattan,40.774386,-73.983399,4528
1011381525,Manhattan,40.774386,-73.983399,4528
1011381526,Manhattan,40.774386,-73.983399,4528
1011381528,Manhattan,40.774386,-73.983399,4528
1011381529,Manhattan,40.774386,-73.983399,4528
1011381530,Manhattan,40.774386,-73.983399,4528
1011381531,Manhattan,40.774386,-73.983399,4528
1011381532,Manhattan,40.774386,-73.983399,4528
1011381533,Manhattan,40.774386,-73.983399,4528
1011381534,Manhattan,40.774386,-73.983399,4528
1011381535,Manhattan,40.774386,-73.983399,4528
1011381537,Manhattan,40.774386,-73.983399,4528
1011381538,Manhattan,40.774386,-73.983399,4528
1011381541,Manhattan,40.774386,-73.983399,4528
1011381542,Manhattan,40.774386,-73.983399,4528
1011381543,Manhattan,40.774386,-73.983399,4528
1011381544,Manhattan,40.774386,-73.983399,4528
1011381545,Manhattan,40.774386,-73.983399,4528
1011381546,Manhattan,40.774386,-73.983399,4528
1011381238,Manhattan,40.774123,-73.982229,4528
1011381587,Manhattan,40.774386,-73.983399,4528
1011381237,Manhattan,40.774123,-73.982229,4528
1011381235,Manhattan,40.774123,-73.982229,4528
1011131325,Manhattan,40.768529,-73.981588,4528
1012901216,Manhattan,40.761559,-73.974681,4528
1011131327,Manhattan,40.768529,-73.981588,4528
1011131328,Manhattan,40.768529,-73.981588,4528
1011131329,Manhattan,40.768529,-73.981588,4528
1011131330,Manhattan,40.768529,-73.981588,4528
1011131331,Manhattan,40.768529,-73.981588,4528
1011131332,Manhattan,40.768529,-73.981588,4528
1011131333,Manhattan,40.768529,-73.981588,4528
1011131334,Manhattan,40.768529,-73.981588,4528
1011131335,Manhattan,40.768529,-73.981588,4528
1011131336,Manhattan,40.768529,-73.981588,4528
1011131337,Manhattan,40.768529,-73.981588,4528
1011131324,Manhattan,40.768529,-73.981588,4528
1011131338,Manhattan,40.768529,-73.981588,4528
1011131340,Manhattan,40.768529,-73.981588,4528
1011131341,Manhattan,40.768529,-73.981588,4528
1011131342,Manhattan,40.768529,-73.981588,4528
1011131343,Manhattan,40.768529,-73.981588,4528
1011131344,Manhattan,40.768529,-73.981588,4528
1011131345,Manhattan,40.768529,-73.981588,4528
1011131346,Manhattan,40.768529,-73.981588,4528
1011131347,Manhattan,40.768529,-73.981588,4528
1011131348,Manhattan,40.768529,-73.981588,4528
1011131349,Manhattan,40.768529,-73.981588,4528
1011131350,Manhattan,40.768529,-73.981588,4528
1011131351,Manhattan,40.768529,-73.981588,4528
1011131352,Manhattan,40.768529,-73.981588,4528
1011131339,Manhattan,40.768529,-73.981588,4528
1011131353,Manhattan,40.768529,-73.981588,4528
1011131323,Manhattan,40.768529,-73.981588,4528
1011131321,Manhattan,40.768529,-73.981588,4528
1011131293,Manhattan,40.768529,-73.981588,4528
1011131294,Manhattan,40.768529,-73.981588,4528
1011131295,Manhattan,40.768529,-73.981588,4528
1011131296,Manhattan,40.768529,-73.981588,4528
1011131297,Manhattan,40.768529,-73.981588,4528
1011131298,Manhattan,40.768529,-73.981588,4528
1011131299,Manhattan,40.768529,-73.981588,4528
1011131300,Manhattan,40.768529,-73.981588,4528
1011131301,Manhattan,40.768529,-73.981588,4528
1011131302,Manhattan,40.768529,-73.981588,4528
1011131303,Manhattan,40.768529,-73.981588,4528
1011131304,Manhattan,40.768529,-73.981588,4528
1011131305,Manhattan,40.768529,-73.981588,4528
1011131322,Manhattan,40.768529,-73.981588,4528
1011131306,Manhattan,40.768529,-73.981588,4528
1011131308,Manhattan,40.768529,-73.981588,4528
1011131309,Manhattan,40.768529,-73.981588,4528
1011131310,Manhattan,40.768529,-73.981588,4528
1011131311,Manhattan,40.768529,-73.981588,4528
1011131312,Manhattan,40.768529,-73.981588,4528
1011131313,Manhattan,40.768529,-73.981588,4528
1011131314,Manhattan,40.768529,-73.981588,4528
1011131315,Manhattan,40.768529,-73.981588,4528
1011131316,Manhattan,40.768529,-73.981588,4528
1011131317,Manhattan,40.768529,-73.981588,4528
1011131318,Manhattan,40.768529,-73.981588,4528
1011131319,Manhattan,40.768529,-73.981588,4528
1011131320,Manhattan,40.768529,-73.981588,4528
1011131307,Manhattan,40.768529,-73.981588,4528
1011131354,Manhattan,40.768529,-73.981588,4528
1011131355,Manhattan,40.768529,-73.981588,4528
1011131356,Manhattan,40.768529,-73.981588,4528
1011381204,Manhattan,40.774123,-73.982229,4528
1011381205,Manhattan,40.774123,-73.982229,4528
1011381206,Manhattan,40.774123,-73.982229,4528
1011381207,Manhattan,40.774123,-73.982229,4528
1011381209,Manhattan,40.774123,-73.982229,4528
1011381210,Manhattan,40.774123,-73.982229,4528
1011381211,Manhattan,40.774123,-73.982229,4528
1011381212,Manhattan,40.774123,-73.982229,4528
1011381213,Manhattan,40.774123,-73.982229,4528
1011381214,Manhattan,40.774123,-73.982229,4528
1011381215,Manhattan,40.774123,-73.982229,4528
1011381216,Manhattan,40.774123,-73.982229,4528
1011381217,Manhattan,40.774123,-73.982229,4528
1011381203,Manhattan,40.774123,-73.982229,4528
1011381218,Manhattan,40.774123,-73.982229,4528
1011381220,Manhattan,40.774123,-73.982229,4528
1011381221,Manhattan,40.774123,-73.982229,4528
1011381223,Manhattan,40.774123,-73.982229,4528
1011381224,Manhattan,40.774123,-73.982229,4528
1011381225,Manhattan,40.774123,-73.982229,4528
1011381226,Manhattan,40.774123,-73.982229,4528
1011381227,Manhattan,40.774123,-73.982229,4528
1011381228,Manhattan,40.774123,-73.982229,4528
